Probe,Cycle,Transmission,RawData,Probe Date/Time,GPS Date/Time,Speed,Acceleration,GPS-0,GPS-1,GPS Speed,Altitude,Eng. Speed,Eng. Load,Torque,Fuel Rate,CO2 Rate,Eng. Temp,GPS Sat. Count
100005,670127,15,77766,7/3/2008 5:37,7/3/2008 5:08,79,-0.305810398,45.5126717,9.1257817,82,142.9,1824,0,23,0,0,,6
100005,670127,15,77766,7/3/2008 5:37,7/3/2008 5:08,75,-0.611620795,45.5129683,9.125405,78,142.9,1728,0,22,0,0,,6
100005,670127,15,77766,7/3/2008 5:37,7/3/2008 5:08,72,-0.458715596,45.513255,9.1250517,75,143,1664,0,22,0,0,,6
100005,670127,15,77766,7/3/2008 5:37,7/3/2008 5:08,69,-0.458715596,45.5135267,9.1247083,72,142.9,1632,35.68627451,31,2.14849536,6.673226588,,6
100005,670127,15,77766,7/3/2008 5:37,7/3/2008 5:08,70,0.152905199,45.5137917,9.124375,72,142.9,1600,0,22,0,0,,6
100005,670127,15,77766,7/3/2008 5:37,7/3/2008 5:08,64,-0.917431193,45.514065,9.1240667,68,142.8,1024,0,21,0,0,,6
100005,670127,15,77766,7/3/2008 5:37,7/3/2008 5:08,61,-0.458715596,45.51434,9.1238317,63,141.4,1664,0,21,0,0,,6
100005,670127,15,77766,7/3/2008 5:37,7/3/2008 5:08,58,-0.458715596,45.5146233,9.12366,61,141.5,1568,0,21,0,0,,6
100005,670127,15,77766,7/3/2008 5:37,7/3/2008 5:08,56,-0.305810398,45.5149133,9.1235767,58,141.1,1920,0,22,0,0,,6
100005,670127,15,77766,7/3/2008 5:37,7/3/2008 5:08,50,-0.917431193,45.5152083,9.123565,60,140,1664,0,23,0,0,,6
100005,670127,15,77766,7/3/2008 5:37,7/3/2008 5:09,42,-1.22324159,45.5154567,9.12366,49,140.3,1536,41.56862745,28,1.90513152,5.917338501,,6
100005,670127,15,77766,7/3/2008 5:37,7/3/2008 5:09,43,0.152905199,45.5155783,9.123915,38,140.1,1536,40.39215686,33,2.37305856,7.370719887,,6
100005,670127,15,77766,7/3/2008 5:37,7/3/2008 5:09,47,0.611620795,45.51562,9.1242567,44,139.7,1664,38.43137255,34,1.86474496,5.791897846,80,6
100005,670127,15,77766,7/3/2008 5:37,7/3/2008 5:09,47,0,45.5156183,9.1246233,50,141.2,1632,0,22,0,0,,6
100005,670127,15,77766,7/3/2008 5:37,7/3/2008 5:09,46,-0.152905199,45.51561,9.1249833,48,140.6,1568,0,22,0,0,,6
100005,670127,15,77766,7/3/2008 5:37,7/3/2008 5:09,41,-0.764525994,45.5156417,9.12531,43,139.9,1408,18.82352941,27,1.6850944,5.233903206,,6
100005,670127,15,77766,7/3/2008 5:37,7/3/2008 5:09,45,0.611620795,45.515745,9.1255783,44,139.7,1632,28.23529412,32,2.07747072,6.452624056,,6
100005,670127,15,77766,7/3/2008 5:37,7/3/2008 5:09,52,1.070336391,45.51587,9.12587,51,139.7,1856,28.62745098,35,2.16068096,6.711075062,,6
100005,670127,15,77766,7/3/2008 5:37,7/3/2008 5:09,55,0.458715596,45.5159733,9.12623,56,139.7,1920,0,24,0.0626688,0.194649293,,6
100005,670127,15,77766,7/3/2008 5:37,7/3/2008 5:09,53,-0.305810398,45.5160433,9.1266183,55,139.7,1824,0,23,0,0,,6
100005,670127,15,77766,7/3/2008 5:37,7/3/2008 5:09,50,-0.458715596,45.516105,9.1269917,52,139.7,1728,0,22,0,0,,6
100005,670127,15,77766,7/3/2008 5:37,7/3/2008 5:09,47,-0.458715596,45.5161717,9.1273433,50,139.7,1696,34.50980392,30,2.15894016,6.705668137,,6
100005,670127,15,77766,7/3/2008 5:37,7/3/2008 5:09,52,0.764525994,45.5162367,9.1276867,51,139.9,1888,32.54901961,35,2.52659712,7.847610655,,6
100005,670127,15,77766,7/3/2008 5:37,7/3/2008 5:09,59,1.070336391,45.5162933,9.1280683,57,139.9,2112,35.29411765,39,2.55062016,7.922226217,,6
100005,670127,15,77766,7/3/2008 5:37,7/3/2008 5:09,62,0.458715596,45.51636,9.1284933,63,140,1824,0,24,0.43659264,1.35605674,,6
100005,670127,15,77766,7/3/2008 5:37,7/3/2008 5:09,61,-0.152905199,45.5164317,9.1289333,63,139.7,1632,0,22,0,0,,6
100005,670127,15,77766,7/3/2008 5:37,7/3/2008 5:09,58,-0.458715596,45.516505,9.1293683,61,139.7,1504,0,22,0,0,,6
100005,670127,16,77767,7/3/2008 5:37,7/3/2008 5:09,46,-1.834862385,45.5165683,9.1297617,53,139.3,768,0,21,0.10027008,0.311438868,80,6
100005,670127,16,77767,7/3/2008 5:37,7/3/2008 5:09,30,-2.44648318,45.51662,9.1300717,39,139.1,800,0,20,0.147968,0.459588608,,6
100005,670127,16,77767,7/3/2008 5:37,7/3/2008 5:09,24,-0.917431193,45.5166467,9.130275,26,139,1120,7.450980392,22,0.6823936,2.119514522,,6
100005,670127,16,77767,7/3/2008 5:38,7/3/2008 5:09,26,0.305810398,45.516615,9.130435,23,138.8,1984,0,23,0,0,,6
100005,670127,16,77767,7/3/2008 5:38,7/3/2008 5:09,30,0.611620795,45.51649,9.13053,29,137.8,1632,12.94117647,30,1.02985728,3.198736712,,6
100005,670127,16,77767,7/3/2008 5:38,7/3/2008 5:09,34,0.611620795,45.5163283,9.1305817,35,137.1,1760,0,23,0,0,,6
100005,670127,16,77767,7/3/2008 5:38,7/3/2008 5:09,33,-0.152905199,45.5161483,9.1306167,35,136.5,1696,32.54901961,30,2.23275008,6.934921748,,6
100005,670127,16,77767,7/3/2008 5:38,7/3/2008 5:09,38,0.764525994,45.5159717,9.1306617,37,137,1600,0,21,0,0,,6
100005,670127,16,77767,7/3/2008 5:38,7/3/2008 5:09,28,-1.529051988,45.5156917,9.1307417,0,139.5,928,0,19,0.03028992,0.094080492,,6
100005,670127,16,77767,7/3/2008 5:38,7/3/2008 5:09,23,-0.764525994,45.515615,9.1307483,28,139.8,736,0,19,0.08808448,0.273590395,,6
100005,670127,16,77767,7/3/2008 5:38,7/3/2008 5:09,12,-1.681957187,45.515465,9.13067,0,139.7,768,0,19,0.15876096,0.493111542,,6
100005,670127,16,77767,7/3/2008 5:38,7/3/2008 5:09,12,0,45.515415,9.1306133,0,139.5,864,0,23,0.13160448,0.408763515,,6
100005,670127,16,77767,7/3/2008 5:38,7/3/2008 5:09,10,-0.305810398,45.5153883,9.1306133,11,139.3,800,0,23,0.13056,0.40551936,,6
100005,670127,16,77767,7/3/2008 5:38,7/3/2008 5:10,9,-0.152905199,45.5153133,9.130605,0,138.9,800,0,20,0.156672,0.486623232,,6
100005,670127,16,77767,7/3/2008 5:38,7/3/2008 5:10,0,-1.376146789,45.515285,9.1305667,0,138.7,640,0,30,0.7102464,2.206025318,,6
100005,670127,16,77767,7/3/2008 5:38,7/3/2008 5:10,0,0,45.5152833,9.1305583,2,138.7,32,0,6,0,0,81,6
100005,670127,16,77767,7/3/2008 5:38,7/3/2008 5:10,0,0,45.5152783,9.1305517,0,138.5,0,0,6,0,0,,6
100005,670127,16,77767,7/3/2008 5:38,7/3/2008 5:10,0,0,45.5152783,9.1305517,0,138.5,0,0,0,0,0,,6
100005,670127,16,77767,7/3/2008 5:38,7/3/2008 5:10,0,0,45.5152783,9.1305517,0,138.5,0,0,0,0,0,,6
100005,670127,16,77767,7/3/2008 5:38,7/3/2008 5:10,0,0,45.5152783,9.1305517,0,138.5,0,0,0,0,0,,6
100005,670127,16,77767,7/3/2008 5:38,7/3/2008 5:10,0,0,45.5152783,9.1305517,0,138.5,0,0,0,0,0,,6
100005,670127,16,77767,7/3/2008 5:38,7/3/2008 5:10,0,0,45.5152783,9.1305517,0,138.5,0,0,0,0,0,,6
100005,670127,16,77767,7/3/2008 5:38,7/3/2008 5:10,0,0,45.5152783,9.1305517,0,138.5,0,0,0,0,0,,6
100005,670127,16,77767,7/3/2008 5:38,7/3/2008 5:10,0,0,45.5152783,9.1305517,0,138.5,0,0,0,0,0,,6
100005,670127,16,77767,7/3/2008 5:38,7/3/2008 5:10,0,0,45.5152783,9.1305517,0,138.5,0,0,0,0,0,,6
100005,670127,16,77767,7/3/2008 5:38,7/3/2008 5:10,0,0,45.5152783,9.1305517,0,138.5,0,0,0,0,0,,6
100005,670127,16,77767,7/3/2008 5:38,7/3/2008 5:10,0,0,45.5152783,9.1305517,0,138.5,0,0,0,0,0,,6
100005,670127,16,77767,7/3/2008 5:38,7/3/2008 5:10,0,0,45.5152783,9.1305517,0,138.5,0,0,0,0,0,,6
100005,670127,16,77767,7/3/2008 5:38,7/3/2008 5:10,0,0,45.5152783,9.1305517,0,138.5,0,0,0,0,0,,6
100005,670128,1,68961,6/9/2008 5:59,6/9/2008 5:49,10,1.529051988,0.49717,0.1587783,0,0,1568,7.058823529,17,0,,78,0
100005,670128,1,68961,6/9/2008 5:59,6/9/2008 5:49,10,0,0.4995891,0.1600686,0,7.6,896,9.019607843,24,30,,,0
100005,670128,1,68961,6/9/2008 5:59,6/9/2008 5:49,17,1.070336391,0.5002457,0.1609439,0,4.4,1408,16.47058824,29,26.4,,,0
100005,670128,1,68961,6/9/2008 5:59,6/9/2008 5:49,16,-0.152905199,0.5003024,0.1609422,0,4.5,800,0,14,5.6,,,0
100005,670128,1,68961,6/9/2008 5:59,6/9/2008 5:49,14,-0.305810398,0.5004574,0.1609139,0,1.1,800,0,14,16.4,,,0
100005,670128,1,68961,6/9/2008 5:59,6/9/2008 5:49,16,0.305810398,0.5004907,0.1608739,14,2.8,896,7.843137255,23,36.4,,,0
100005,670128,1,68961,6/9/2008 5:59,6/9/2008 5:49,20,0.611620795,0.5005541,0.1607622,21,2,1024,0.392156863,15,3.2,,,0
100005,670128,1,68961,6/9/2008 5:59,6/9/2008 5:49,22,0.305810398,0.5006241,0.1606689,20,0.9,1152,0,15,0,,,0
100005,670128,1,68961,6/9/2008 5:59,6/9/2008 5:49,19,-0.458715596,0.5007041,0.1605539,21,-1.3,736,0,15,4,,,0
100005,670128,1,68961,6/9/2008 5:59,6/9/2008 5:49,6,-1.987767584,0.5007424,0.1604789,13,-4.1,768,0,14,4.4,,,0
100005,670128,1,68961,6/9/2008 5:59,6/9/2008 5:49,0,-0.917431193,0.5007607,0.1604539,1,-4.1,768,0,14,4.4,,,0
100005,670128,1,68961,6/9/2008 5:59,6/9/2008 5:49,0,0,0.5007541,0.1604622,0,-3.8,800,0,14,4.4,,,0
100005,670128,1,68961,6/9/2008 5:59,6/9/2008 5:49,0,0,0.5007557,0.1604572,1,-2.4,800,0,14,4.4,,,0
100005,670128,1,68961,6/9/2008 5:59,6/9/2008 5:49,0,0,0.5007557,0.1604522,0,-1.3,800,0,14,4.4,,,0
100005,670128,1,68961,6/9/2008 5:59,6/9/2008 5:49,0,0,0.5007541,0.1604472,0,-0.3,800,0,14,4,,,0
100005,670128,1,68961,6/9/2008 5:59,6/9/2008 5:49,0,0,0.5007524,0.1604439,0,0.6,768,0,14,4,,78,0
100005,670128,1,68961,6/9/2008 5:59,6/9/2008 5:49,0,0,0.5007507,0.1604405,0,1.1,800,0,14,4,,,0
100005,670128,1,68961,6/9/2008 5:59,6/9/2008 5:49,0,0,0.5007524,0.1604389,0,1.8,800,0,14,4,,,0
100005,670128,1,68961,6/9/2008 5:59,6/9/2008 5:49,0,0,0.5007491,0.1604339,0,2.4,768,0,14,4,,,0
100005,670128,1,68961,6/9/2008 5:59,6/9/2008 5:49,0,0,0.5007474,0.1604322,0,2.9,768,0,14,4.4,,,0
100005,670128,1,68961,6/9/2008 5:59,6/9/2008 5:49,0,0,0.5007457,0.1604289,0,3,800,0,14,4,,,0
100005,670128,1,68961,6/9/2008 5:59,6/9/2008 5:49,0,0,0.5007457,0.1604289,0,3.3,768,0,14,4.4,,,0
100005,670128,1,68961,6/9/2008 5:59,6/9/2008 5:49,0,0,0.5007474,0.1604289,1,3.3,800,0,14,4.4,,,0
100005,670128,1,68961,6/9/2008 5:59,6/9/2008 5:49,0,0,0.5007457,0.1604255,1,3.6,800,0,14,4,,,0
100005,670128,1,68961,6/9/2008 5:59,6/9/2008 5:49,0,0,0.5007457,0.1604272,0,3.6,800,0,14,4,,,0
100005,670128,1,68961,6/9/2008 5:59,6/9/2008 5:49,0,0,0.5007474,0.1604289,0,3.5,800,0,14,4,,,0
100005,670128,1,68961,6/9/2008 5:59,6/9/2008 5:49,0,0,0.5007491,0.1604305,0,3.4,800,0,14,4,,,0
100005,670128,1,68961,6/9/2008 5:59,6/9/2008 5:50,0,0,0.5007507,0.1604322,0,3.6,800,0,14,4,,,0
100005,670128,1,68961,6/9/2008 5:59,6/9/2008 5:50,0,0,0.5007491,0.1604305,0,3.6,768,0,15,19.2,,,0
100005,670128,1,68961,6/9/2008 6:00,6/9/2008 5:50,9,1.376146789,0.5007541,0.1604289,3,3.1,1472,0,18,0,,,0
100005,670128,2,68963,6/9/2008 6:00,6/9/2008 5:50,10,0.152905199,45.4978017,9.15849,10,130.4,800,0,14,4.4,,78,8
100005,670128,2,68963,6/9/2008 6:00,6/9/2008 5:50,3,-1.070336391,45.497835,9.1584367,7,130.2,768,0,14,4.4,,,8
100005,670128,2,68963,6/9/2008 6:00,6/9/2008 5:50,0,-0.458715596,45.4978517,9.1584167,1,130.5,800,0,14,4.8,,,8
100005,670128,2,68963,6/9/2008 6:00,6/9/2008 5:50,0,0,45.49786,9.1584133,0,131.1,800,0,14,4.4,,,8
100005,670128,2,68963,6/9/2008 6:00,6/9/2008 5:50,0,0,45.4978683,9.1584,0,132.5,768,0,14,4.4,,,8
100005,670128,2,68963,6/9/2008 6:00,6/9/2008 5:50,0,0,45.497875,9.15839,0,133.5,768,0,14,4.4,,,8
100005,670128,2,68963,6/9/2008 6:00,6/9/2008 5:50,0,0,45.497875,9.1583833,0,133.9,800,0,14,4.4,,,8
100005,670128,2,68963,6/9/2008 6:00,6/9/2008 5:50,0,0,45.4978783,9.1583783,0,134.4,768,0,14,4.4,,,8
100005,670128,2,68963,6/9/2008 6:00,6/9/2008 5:50,0,0,45.49788,9.1583733,0,134.7,800,0,14,4.4,,,8
100005,670128,2,68963,6/9/2008 6:00,6/9/2008 5:50,0,0,45.49788,9.1583733,0,134.6,768,0,14,4.4,,,8
100005,670128,2,68963,6/9/2008 6:00,6/9/2008 5:50,0,0,45.4978783,9.1583717,0,134.6,768,0,14,4.4,,,8
100005,670128,2,68963,6/9/2008 6:00,6/9/2008 5:50,0,0,45.4978783,9.15837,1,134.5,800,0,14,4.4,,,8
100005,670128,2,68963,6/9/2008 6:00,6/9/2008 5:50,0,0,45.4978783,9.15837,0,134.5,800,0,14,4.4,,,8
100005,670128,2,68963,6/9/2008 6:00,6/9/2008 5:50,0,0,45.4978783,9.1583683,0,134.5,800,0,14,4.4,,,8
100005,670128,2,68963,6/9/2008 6:00,6/9/2008 5:50,0,0,45.4978783,9.1583683,0,134.6,800,0,14,4.4,,,8
100005,670128,2,68963,6/9/2008 6:00,6/9/2008 5:50,0,0,45.4978783,9.1583683,0,134.5,768,0,14,4.4,,79,8
100005,670128,2,68963,6/9/2008 6:00,6/9/2008 5:50,0,0,45.4978767,9.15837,0,134.4,800,0,14,4.4,,,8
100005,670128,2,68963,6/9/2008 6:00,6/9/2008 5:50,0,0,45.497875,9.1583733,1,134.2,800,0,14,4.4,,,8
100005,670128,2,68963,6/9/2008 6:00,6/9/2008 5:50,0,0,45.4978717,9.15838,0,133.6,800,0,14,4.4,,,8
100005,670128,2,68963,6/9/2008 6:00,6/9/2008 5:50,0,0,45.49787,9.1583833,0,133.3,800,0,14,4.4,,,8
100005,670128,2,68963,6/9/2008 6:00,6/9/2008 5:50,0,0,45.4978683,9.1583883,0,133,800,0,14,4.4,,,8
100005,670128,2,68963,6/9/2008 6:00,6/9/2008 5:50,0,0,45.4978683,9.1583883,0,133,800,0,14,4.4,,,8
100005,670128,2,68963,6/9/2008 6:00,6/9/2008 5:50,0,0,45.4978683,9.158385,0,133.2,768,0,14,4.4,,,8
100005,670128,2,68963,6/9/2008 6:00,6/9/2008 5:50,0,0,45.4978683,9.1583817,0,133.3,800,0,14,4.4,,,8
100005,670128,2,68963,6/9/2008 6:00,6/9/2008 5:50,0,0,45.49787,9.1583783,0,133.6,800,0,14,4.4,,,8
100005,670128,2,68963,6/9/2008 6:00,6/9/2008 5:50,0,0,45.4978717,9.1583767,0,133.9,800,0,14,4.4,,,8
100005,670128,2,68963,6/9/2008 6:00,6/9/2008 5:50,0,0,45.4978717,9.1583733,0,134.2,800,0,14,4.4,,,8
100005,670128,2,68963,6/9/2008 6:00,6/9/2008 5:51,0,0,45.497875,9.15837,0,134.6,800,0,14,4.4,,,8
100005,670128,2,68963,6/9/2008 6:00,6/9/2008 5:51,0,0,45.4978767,9.1583667,0,135,800,0,14,4.4,,,8
100005,670128,2,68963,6/9/2008 6:01,6/9/2008 5:51,0,0,45.4978767,9.1583633,0,135.2,800,0,14,4.4,,,8
100005,670128,3,68967,6/9/2008 6:01,6/9/2008 5:51,0,0,45.4978783,9.15836,0,135.6,800,0,23,4.4,,80,8
100005,670128,3,68967,6/9/2008 6:01,6/9/2008 5:51,0,0,45.49788,9.1583567,0,135.9,800,0,23,4.4,,,8
100005,670128,3,68967,6/9/2008 6:01,6/9/2008 5:51,0,0,45.4978817,9.1583533,0,136.2,800,0,23,4.4,,,8
100005,670128,3,68967,6/9/2008 6:01,6/9/2008 5:51,0,0,45.4978833,9.15835,0,136.5,800,0,24,4.4,,,8
100005,670128,3,68967,6/9/2008 6:01,6/9/2008 5:51,0,0,45.497885,9.1583467,1,136.9,768,0,23,4.4,,,8
100005,670128,3,68967,6/9/2008 6:01,6/9/2008 5:51,0,0,45.4978867,9.158345,0,137.1,800,0,23,4.4,,,8
100005,670128,3,68967,6/9/2008 6:01,6/9/2008 5:51,0,0,45.4978867,9.1583433,0,137.2,800,0,23,4.4,,,8
100005,670128,3,68967,6/9/2008 6:01,6/9/2008 5:51,0,0,45.4978867,9.1583417,0,137.3,768,0,23,4.4,,,8
100005,670128,3,68967,6/9/2008 6:01,6/9/2008 5:51,0,0,45.4978883,9.15834,0,137.4,800,0,24,4.4,,,8
100005,670128,3,68967,6/9/2008 6:01,6/9/2008 5:51,0,0,45.49789,9.1583367,0,137.6,800,0,23,4.4,,,8
100005,670128,3,68967,6/9/2008 6:01,6/9/2008 5:51,0,0,45.4978933,9.158335,0,138,800,0,23,4.4,,,8
100005,670128,3,68967,6/9/2008 6:01,6/9/2008 5:51,0,0,45.4978967,9.1583317,0,138.3,800,0,24,14.4,,,8
100005,670128,3,68967,6/9/2008 6:01,6/9/2008 5:51,3,0.458715596,45.4979017,9.1583267,2,138.3,768,0,18,12.4,,,8
100005,670128,3,68967,6/9/2008 6:01,6/9/2008 5:51,9,0.917431193,45.4979117,9.1583033,5,138.2,1632,9.019607843,21,19.6,,,8
100005,670128,3,68967,6/9/2008 6:01,6/9/2008 5:51,15,0.917431193,45.4979067,9.1582417,13,137.6,1248,21.56862745,24,35.2,,,8
100005,670128,3,68967,6/9/2008 6:01,6/9/2008 5:51,24,1.376146789,45.4978583,9.1581583,18,136.5,2080,10.98039216,31,23.6,,80,8
100005,670128,3,68967,6/9/2008 6:01,6/9/2008 5:51,33,1.376146789,45.4977667,9.1580367,30,135,2624,0,23,0,,,8
100005,670128,3,68967,6/9/2008 6:01,6/9/2008 5:51,35,0.305810398,45.4976433,9.1578733,34,133.9,1792,0.784313725,17,0,,,8
100005,670128,3,68967,6/9/2008 6:01,6/9/2008 5:51,33,-0.305810398,45.4975217,9.1576917,35,131.8,1696,0,23,0,,,8
100005,670128,3,68967,6/9/2008 6:01,6/9/2008 5:51,31,-0.305810398,45.4973933,9.1575233,32,132.3,1664,9.411764706,23,8,,,8
100005,670128,3,68967,6/9/2008 6:01,6/9/2008 5:51,35,0.611620795,45.4972717,9.1573567,34,133,1856,12.54901961,25,2.8,,,8
100005,670128,3,68967,6/9/2008 6:01,6/9/2008 5:51,36,0.152905199,45.49714,9.1571717,38,133.3,1920,10.19607843,21,17.2,,,8
100005,670128,3,68967,6/9/2008 6:01,6/9/2008 5:51,38,0.305810398,45.4970067,9.1569767,39,132.6,1920,0.392156863,23,4.8,,,8
100005,670128,3,68967,6/9/2008 6:01,6/9/2008 5:51,38,0,45.4968733,9.15678,38,131.7,1984,1.568627451,15,1.2,,,8
100005,670128,3,68967,6/9/2008 6:01,6/9/2008 5:51,36,-0.305810398,45.4967383,9.1565817,37,131.8,1856,0,23,0,,,8
100005,670128,3,68967,6/9/2008 6:01,6/9/2008 5:51,34,-0.305810398,45.4966067,9.156395,35,133,1728,4.31372549,15,6.8,,,8
100005,670128,3,68967,6/9/2008 6:01,6/9/2008 5:51,34,0,45.4964817,9.1562167,34,133.9,1792,2.745098039,16,0,,,8
100005,670128,3,68967,6/9/2008 6:01,6/9/2008 5:52,33,-0.152905199,45.496355,9.1560367,35,133.7,1696,0,23,0,,,8
100005,670128,3,68967,6/9/2008 6:01,6/9/2008 5:52,30,-0.458715596,45.4962383,9.15587,32,134.2,1504,0,21,0,,,8
100005,670128,3,68967,6/9/2008 6:02,6/9/2008 5:52,24,-0.917431193,45.496145,9.1557033,28,134.9,1216,0,14,0,,,8
100005,670128,4,68971,6/9/2008 6:02,6/9/2008 5:52,22,-0.305810398,45.4960733,9.15557,23,133.8,1152,0,16,0.4,,81,8
100005,670128,4,68971,6/9/2008 6:02,6/9/2008 5:52,21,-0.152905199,45.4959883,9.1554667,22,135.7,1120,0,14,0.8,,,8
100005,670128,4,68971,6/9/2008 6:02,6/9/2008 5:52,19,-0.305810398,45.495905,9.1553633,21,136.3,960,0,13,0.4,,,8
100005,670128,4,68971,6/9/2008 6:02,6/9/2008 5:52,19,0,45.4958133,9.1553183,19,136.8,992,0,15,34,,,8
100005,670128,4,68971,6/9/2008 6:02,6/9/2008 5:52,24,0.764525994,45.4957283,9.15535,18,137.9,1312,39.21568627,30,44.8,,,8
100005,670128,4,68971,6/9/2008 6:02,6/9/2008 5:52,33,1.376146789,45.4956517,9.155455,25,138.7,1824,21.56862745,33,37.2,,,8
100005,670128,4,68971,6/9/2008 6:02,6/9/2008 5:52,42,1.376146789,45.49555,9.1556033,31,140.2,2144,0,23,0,,,8
100005,670128,4,68971,6/9/2008 6:02,6/9/2008 5:52,41,-0.152905199,45.4954183,9.1557917,36,140.2,2080,1.960784314,21,9.6,,,8
100005,670128,4,68971,6/9/2008 6:02,6/9/2008 5:52,42,0.152905199,45.495295,9.1560167,39,141.4,2144,3.921568627,15,20.4,,,8
100005,670128,4,68971,6/9/2008 6:02,6/9/2008 5:52,44,0.305810398,45.4951667,9.1562417,39,143.8,2304,11.76470588,23,13.6,,,8
100005,670128,4,68971,6/9/2008 6:02,6/9/2008 5:52,45,0.152905199,45.49502,9.156465,41,146.6,2336,0,23,0,,,8
100005,670128,4,68971,6/9/2008 6:02,6/9/2008 5:52,42,-0.458715596,45.4948717,9.156685,38,147.8,1920,2.352941176,26,20.8,,,8
100005,670128,4,68971,6/9/2008 6:02,6/9/2008 5:52,42,0,45.4947483,9.1568833,37,148.1,1440,0,15,0,,,8
100005,670128,4,68971,6/9/2008 6:02,6/9/2008 5:52,30,-1.834862385,45.4946183,9.1571,34,150.8,864,0,13,2,,,8
100005,670128,4,68971,6/9/2008 6:02,6/9/2008 5:52,13,-2.599388379,45.4945067,9.15727,28,152.9,800,0,14,3.6,,,8
100005,670128,4,68971,6/9/2008 6:02,6/9/2008 5:52,0,-1.987767584,45.49438,9.1573983,27,156.7,800,0,14,4,,81,8
100005,670128,4,68971,6/9/2008 6:02,6/9/2008 5:52,0,0,45.4942883,9.15744,18,160.2,800,0,14,4,,,8
100005,670128,4,68971,6/9/2008 6:02,6/9/2008 5:52,0,0,45.4942633,9.157425,8,163.3,800,0,14,4,,,8
100005,670128,4,68971,6/9/2008 6:02,6/9/2008 5:52,0,0,45.4942133,9.1574467,4,168.1,800,0,14,4,,,8
100005,670128,4,68971,6/9/2008 6:02,6/9/2008 5:52,0,0,45.4941883,9.1574667,5,175,800,0,14,4,,,8
100005,670128,4,68971,6/9/2008 6:02,6/9/2008 5:52,0,0,45.4941667,9.1574833,6,180.6,800,0,14,4,,,8
100005,670128,4,68971,6/9/2008 6:02,6/9/2008 5:52,0,0,45.49416,9.1574933,4,184.6,800,0,14,4,,,8
100005,670128,4,68971,6/9/2008 6:02,6/9/2008 5:52,0,0,45.4941517,9.1575017,1,186.2,800,0,14,4,,,8
100005,670128,4,68971,6/9/2008 6:02,6/9/2008 5:52,0,0,45.49415,9.1575083,1,186.6,800,0,14,4,,,8
100005,670128,4,68971,6/9/2008 6:02,6/9/2008 5:52,0,0,45.4941517,9.1575083,1,186.2,800,0,14,4.4,,,8
100005,670128,4,68971,6/9/2008 6:02,6/9/2008 5:52,0,0,45.4941533,9.1575083,1,186.2,768,0,14,4.4,,,8
100005,670128,4,68971,6/9/2008 6:02,6/9/2008 5:52,0,0,45.4941517,9.1575167,2,186.4,800,0,14,4.4,,,8
100005,670128,4,68971,6/9/2008 6:02,6/9/2008 5:53,0,0,45.4941517,9.157525,1,186.7,800,0,14,4.4,,,8
100005,670128,4,68971,6/9/2008 6:02,6/9/2008 5:53,0,0,45.4941533,9.1575267,0,186.5,768,0,14,4.8,,,8
100005,670128,4,68971,6/9/2008 6:03,6/9/2008 5:53,0,0,45.494155,9.1575283,1,185.9,800,0,14,6,,,8
100005,670128,5,68979,6/9/2008 6:03,6/9/2008 5:53,0,0,45.4941567,9.1575317,2,185,800,0,14,5.2,,81,9
100005,670128,5,68979,6/9/2008 6:03,6/9/2008 5:53,0,0,45.4941633,9.15753,2,184.9,800,0,14,5.2,,,9
100005,670128,5,68979,6/9/2008 6:03,6/9/2008 5:53,0,0,45.4941633,9.1575333,0,185.1,800,0,14,5.2,,,9
100005,670128,5,68979,6/9/2008 6:03,6/9/2008 5:53,0,0,45.4941517,9.15754,1,187,736,0,16,8,,,9
100005,670128,5,68979,6/9/2008 6:03,6/9/2008 5:53,7,1.070336391,45.4941383,9.15755,4,187.3,1184,6.666666667,18,12.8,,,9
100005,670128,5,68979,6/9/2008 6:03,6/9/2008 5:53,10,0.458715596,45.494115,9.157595,6,188.4,1632,6.666666667,16,8.8,,,9
100005,670128,5,68979,6/9/2008 6:03,6/9/2008 5:53,10,0,45.494095,9.157645,9,187.5,1504,2.352941176,15,3.6,,,9
100005,670128,5,68979,6/9/2008 6:03,6/9/2008 5:53,10,0,45.4941033,9.15767,3,186.3,1600,3.137254902,15,5.2,,,9
100005,670128,5,68979,6/9/2008 6:03,6/9/2008 5:53,9,-0.152905199,45.4941283,9.15767,4,183.7,1344,0,16,0,,,9
100005,670128,5,68979,6/9/2008 6:03,6/9/2008 5:53,5,-0.611620795,45.494165,9.1576417,8,181.7,832,0,14,4.4,,,9
100005,670128,5,68979,6/9/2008 6:03,6/9/2008 5:53,3,-0.305810398,45.4941817,9.1576233,3,178.8,800,0,14,4.4,,,9
100005,670128,5,68979,6/9/2008 6:03,6/9/2008 5:53,2,-0.152905199,45.49417,9.1576517,2,176.6,800,0,14,4,,,9
100005,670128,5,68979,6/9/2008 6:03,6/9/2008 5:53,0,-0.305810398,45.4941533,9.1576683,2,174.7,768,0,14,5.2,,,9
100005,670128,5,68979,6/9/2008 6:03,6/9/2008 5:53,0,0,45.4941333,9.1576883,2,171.4,800,0,14,4.8,,,9
100005,670128,5,68979,6/9/2008 6:03,6/9/2008 5:53,0,0,45.494115,9.1577267,2,170.8,800,0,14,6,,,9
100005,670128,5,68979,6/9/2008 6:03,6/9/2008 5:53,0,0,45.4941067,9.1577483,2,168.7,736,0,14,6,,80,9
