Probe;Cycle;GPSDate;moving_average(Speed);moving_average(EngineSpeed);moving_average(Torque);moving_average(FuelRate)
100001.0;14.0;1.210749975E12;11.8;1161.6;16.7;8.84
100001.0;14.0;1.210749977E12;10.4;1126.4;16.8;9.32
100001.0;14.0;1.210749978E12;9.1;1081.6;18.9;12.84
100001.0;14.0;1.21074998E12;9.0;1004.8;18.1;12.440000000000001
100001.0;14.0;1.210749982E12;8.5;902.4;16.4;10.64
100001.0;14.0;1.210749984E12;7.3;803.2;14.5;7.119999999999999
100001.0;14.0;1.210749986E12;5.2;620.8;12.5;5.2
100001.0;14.0;1.210749988E12;2.5;409.6;10.2;5.2
100001.0;14.0;1.21074999E12;0.6;275.2;8.2;5.2
100001.0;14.0;1.210749992E12;0.1;192.0;6.9;4.8
100001.0;14.0;1.210749995E12;0.0;112.0;5.5;4.359999999999999
100001.0;14.0;1.210749997E12;0.0;32.0;4.1;3.88
100001.0;14.0;1.210749999E12;0.0;0.0;0.6;0.0
100001.0;14.0;1.210750001E12;0.0;0.0;0.0;0.0
100001.0;14.0;1.210750003E12;0.0;0.0;0.0;0.0
100001.0;14.0;1.210750005E12;0.0;0.0;0.0;0.0
100001.0;14.0;1.210750007E12;0.0;0.0;0.0;0.0
100001.0;14.0;1.21075001E12;0.0;0.0;0.0;0.0
100001.0;14.0;1.210750012E12;0.0;0.0;0.0;0.0
100001.0;14.0;1.210750014E12;0.0;0.0;0.0;0.0
100001.0;14.0;1.210750016E12;0.0;0.0;0.0;0.0
100001.0;14.0;1.210750018E12;0.0;0.0;0.0;0.0
100001.0;14.0;1.21075002E12;0.0;0.0;0.0;0.0
100001.0;14.0;1.210750022E12;0.0;0.0;0.0;0.0
100001.0;14.0;1.210750025E12;0.0;0.0;0.0;0.0
100001.0;14.0;1.210750027E12;0.0;0.0;0.0;0.0
100001.0;14.0;1.210750029E12;0.0;0.0;0.0;0.0
100001.0;14.0;1.210750031E12;0.0;0.0;0.0;0.0
100001.0;14.0;1.210750033E12;0.0;0.0;0.0;0.0
100001.0;14.0;1.210750035E12;0.0;0.0;0.0;0.0
100001.0;14.0;1.210750037E12;0.0;0.0;0.0;0.0
100001.0;15.0;1.210750288E12;0.3;80.0;1.5;1.08
100001.0;15.0;1.21075029E12;0.9;185.6;3.4;1.08
100001.0;15.0;1.210750292E12;1.6;265.6;5.1;2.56
100001.0;15.0;1.210750294E12;2.6;348.8;6.6;3.4799999999999995
100001.0;15.0;1.210750296E12;3.6;428.8;8.0;4.04
100001.0;15.0;1.210750298E12;4.5;508.8;9.9;5.5200000000000005
100001.0;15.0;1.2107503E12;5.9;633.6;12.4;7.040000000000001
100001.0;15.0;1.210750302E12;7.8;784.0;14.2;9.280000000000001
100001.0;15.0;1.210750304E12;10.1;976.0;15.9;10.000000000000002
100001.0;15.0;1.210750306E12;12.7;1187.2;17.7;11.360000000000001
100001.0;15.0;1.210750309E12;15.3;1331.2;18.4;10.28
100001.0;15.0;1.210750311E12;17.2;1420.8;18.3;10.28
100001.0;15.0;1.210750313E12;18.6;1500.8;18.9;8.799999999999999
100001.0;15.0;1.210750315E12;19.3;1545.6;18.8;8.399999999999999
100001.0;15.0;1.210750317E12;19.9;1596.8;19.0;9.32
100001.0;15.0;1.210750319E12;21.0;1680.0;18.9;9.760000000000002
100001.0;15.0;1.210750321E12;22.2;1766.4;18.1;9.760000000000002
100001.0;15.0;1.210750323E12;23.1;1840.0;17.7;8.120000000000001
100001.0;15.0;1.210750325E12;23.4;1849.6;18.3;7.4
100001.0;15.0;1.210750327E12;23.0;1808.0;18.8;6.040000000000001
100001.0;15.0;1.21075033E12;22.1;1747.2;18.2;6.040000000000001
100001.0;15.0;1.210750332E12;21.6;1702.4;18.6;6.040000000000001
100001.0;15.0;1.210750334E12;21.0;1654.4;17.6;6.160000000000001
100001.0;15.0;1.210750336E12;20.4;1612.8;18.2;6.880000000000001
100001.0;15.0;1.210750338E12;20.1;1596.8;18.3;6.0
100001.0;15.0;1.21075034E12;19.6;1552.0;17.9;4.08
100001.0;15.0;1.210750342E12;18.3;1443.2;17.7;3.2800000000000002
100001.0;15.0;1.210750344E12;16.8;1331.2;18.4;4.4799999999999995
100001.0;15.0;1.210750346E12;16.3;1305.6;17.8;5.04
100001.0;15.0;1.210750348E12;16.4;1318.4;17.0;6.24
100001.0;15.0;1.210750349E12;17.0;1366.4;17.6;6.24
100001.0;15.0;1.210750351E12;17.6;1424.0;16.9;6.76
100001.0;15.0;1.210750353E12;18.8;1526.4;17.5;7.919999999999999
100001.0;15.0;1.210750355E12;20.7;1676.8;17.0;7.68
100001.0;15.0;1.210750357E12;22.6;1824.0;17.6;7.08
100001.0;15.0;1.210750359E12;24.5;1884.8;18.0;8.36
100001.0;15.0;1.210750361E12;26.6;1955.2;18.8;7.640000000000001
100001.0;15.0;1.210750363E12;28.3;1993.6;19.0;5.840000000000001
100001.0;15.0;1.210750365E12;28.5;1932.8;18.6;6.159999999999999
100001.0;15.0;1.210750367E12;28.6;1881.6;19.4;8.16
100001.0;15.0;1.21075037E12;29.0;1833.6;19.2;10.319999999999999
100001.0;15.0;1.210750372E12;29.9;1801.6;20.0;9.8
100001.0;15.0;1.210750374E12;30.3;1737.6;20.2;8.52
100001.0;15.0;1.210750376E12;29.2;1606.4;20.3;8.56
100001.0;15.0;1.210750378E12;27.8;1440.0;20.2;11.920000000000002
100001.0;15.0;1.21075038E12;26.5;1369.6;19.8;10.8
100001.0;15.0;1.210750382E12;24.4;1283.2;18.8;11.120000000000001
100001.0;15.0;1.210750384E12;22.6;1232.0;17.9;11.2
100001.0;15.0;1.210750386E12;21.4;1196.8;18.0;10.719999999999999
100001.0;15.0;1.210750388E12;19.4;1152.0;18.0;7.839999999999999
100001.0;15.0;1.210750391E12;17.5;1174.4;18.4;9.2
100001.0;15.0;1.210750393E12;16.6;1216.0;18.8;12.28
100001.0;15.0;1.210750395E12;16.9;1334.4;18.3;12.559999999999999
100001.0;15.0;1.210750397E12;18.5;1507.2;18.9;11.52
100001.0;15.0;1.210750399E12;20.2;1590.4;19.0;8.16
100001.0;15.0;1.210750401E12;21.4;1660.8;19.3;9.959999999999999
100001.0;15.0;1.210750403E12;23.7;1756.8;20.2;10.080000000000002
100001.0;15.0;1.210750405E12;26.2;1849.6;20.3;10.64
100001.0;15.0;1.210750407E12;28.9;1958.4;21.2;10.24
100001.0;15.0;1.210750409E12;32.0;2048.0;21.1;10.240000000000002
100001.0;15.0;1.21075041E12;34.1;2022.4;21.0;6.720000000000001
100001.0;15.0;1.210750412E12;34.4;1945.6;20.2;3.6400000000000006
100001.0;15.0;1.210750414E12;33.1;1785.6;20.0;3.44
100001.0;15.0;1.210750416E12;31.5;1657.6;19.9;4.56
100001.0;15.0;1.210750418E12;30.1;1651.2;19.3;6.719999999999999
100001.0;15.0;1.21075042E12;29.8;1708.8;19.1;5.0
100001.0;15.0;1.210750422E12;29.4;1750.4;19.2;5.12
100001.0;15.0;1.210750424E12;29.3;1750.4;19.6;5.72
100001.0;15.0;1.210750426E12;29.5;1772.8;19.7;8.6
100001.0;15.0;1.210750428E12;30.6;1836.8;19.1;8.879999999999999
100001.0;15.0;1.210750431E12;31.9;1904.0;19.1;8.879999999999999
100001.0;15.0;1.210750433E12;32.4;1929.6;19.5;8.879999999999999
100001.0;15.0;1.210750435E12;32.5;1932.8;19.4;8.879999999999999
100001.0;15.0;1.210750437E12;32.3;1916.8;18.7;7.76
100001.0;15.0;1.210750439E12;31.1;1820.8;18.4;6.04
100001.0;15.0;1.210750441E12;28.3;1660.8;18.3;6.199999999999999
100001.0;15.0;1.210750443E12;25.1;1516.8;17.4;6.04
100001.0;15.0;1.210750445E12;21.5;1404.8;16.9;5.199999999999999
100001.0;15.0;1.210750447E12;17.5;1270.4;15.9;2.7199999999999998
100001.0;15.0;1.210750449E12;12.9;1110.4;15.7;2.52
100001.0;15.0;1.210750452E12;8.4;960.0;14.8;2.96
100001.0;15.0;1.210750454E12;5.0;873.6;13.9;3.3600000000000003
100001.0;15.0;1.210750456E12;2.8;838.4;14.0;3.7199999999999998
100001.0;15.0;1.210750458E12;1.1;780.8;14.0;4.159999999999999
100001.0;15.0;1.21075046E12;0.2;784.0;14.0;4.159999999999999
100001.0;15.0;1.210750462E12;0.0;784.0;14.0;4.199999999999999
100001.0;15.0;1.210750464E12;0.0;809.6;14.6;4.799999999999999
100001.0;15.0;1.210750466E12;0.0;812.8;14.6;4.839999999999999
100001.0;15.0;1.210750468E12;0.0;812.8;14.6;4.92
100001.0;15.0;1.21075047E12;0.1;812.8;15.5;6.08
100001.0;15.0;1.210750471E12;1.5;985.6;16.5;5.64
100001.0;15.0;1.210750473E12;3.7;1097.6;17.8;8.6
100001.0;15.0;1.210750475E12;6.6;1251.2;18.6;8.16
100001.0;15.0;1.210750477E12;9.2;1379.2;19.5;7.720000000000001
100001.0;15.0;1.210750479E12;11.6;1481.6;20.4;7.280000000000001
100001.0;15.0;1.210750481E12;13.7;1568.0;21.3;6.840000000000001
100001.0;15.0;1.210750483E12;15.5;1609.6;21.4;8.440000000000001
100001.0;15.0;1.210750485E12;18.0;1731.2;22.1;9.8
100001.0;15.0;1.210750487E12;21.0;1904.0;23.1;11.64
100001.0;15.0;1.210750489E12;24.2;1993.6;22.8;11.120000000000001
100001.0;15.0;1.210750491E12;26.4;1932.8;22.0;12.76
100001.0;15.0;1.210750493E12;28.1;1942.4;20.8;9.68
100001.0;15.0;1.210750495E12;29.0;1907.2;20.0;9.68
100001.0;15.0;1.210750497E12;30.0;1891.2;19.2;9.68
100001.0;15.0;1.210750499E12;31.0;1881.6;19.2;9.68
100001.0;15.0;1.210750502E12;32.0;1881.6;18.5;9.68
100001.0;15.0;1.210750504E12;33.1;1884.8;18.5;7.08
100001.0;15.0;1.210750506E12;33.2;1814.4;17.8;6.720000000000001
100001.0;15.0;1.210750508E12;32.8;1696.0;16.9;5.2
100001.0;15.0;1.21075051E12;32.0;1651.2;17.3;5.0
100001.0;15.0;1.210750512E12;31.2;1616.0;17.7;5.279999999999999
100001.0;15.0;1.210750514E12;30.6;1587.2;17.6;6.16
100001.0;15.0;1.210750516E12;30.4;1584.0;18.1;6.840000000000001
100001.0;15.0;1.210750518E12;30.6;1593.6;18.1;7.160000000000001
100001.0;15.0;1.21075052E12;31.0;1616.0;17.4;7.720000000000001
100001.0;15.0;1.210750522E12;31.7;1654.4;17.5;9.4
100001.0;15.0;1.210750524E12;32.9;1718.4;17.0;9.84
100001.0;15.0;1.210750526E12;34.3;1788.8;17.8;8.72
100001.0;15.0;1.210750528E12;35.6;1859.2;17.7;7.920000000000002
100001.0;15.0;1.21075053E12;36.8;1923.2;17.6;7.080000000000001
100001.0;15.0;1.210750531E12;37.1;1926.4;17.9;5.16
100001.0;15.0;1.210750533E12;36.1;1862.4;17.9;4.16
100001.0;15.0;1.210750535E12;34.0;1747.2;17.4;3.8800000000000003
100001.0;15.0;1.210750537E12;31.0;1625.6;17.3;3.999999999999999
100001.0;15.0;1.210750539E12;27.4;1507.2;17.1;3.8800000000000003
100001.0;15.0;1.210750541E12;23.6;1382.4;16.8;2.68
100001.0;15.0;1.210750543E12;19.5;1244.8;16.6;2.72
100001.0;15.0;1.210750545E12;15.5;1043.2;15.0;2.4
100001.0;15.0;1.210750548E12;11.6;841.6;14.2;2.4
100001.0;15.0;1.21075055E12;7.9;652.8;11.9;2.4
100001.0;15.0;1.210750552E12;4.8;496.0;9.6;2.4
100001.0;15.0;1.210750554E12;2.5;387.2;8.2;2.24
100001.0;15.0;1.210750556E12;1.0;310.4;6.8;1.8400000000000003
100001.0;15.0;1.210750558E12;0.2;233.6;5.4;1.4
100001.0;15.0;1.21075056E12;0.0;156.8;4.0;0.96
100001.0;15.0;1.210750563E12;0.0;80.0;2.6;0.48
100001.0;15.0;1.210750565E12;0.0;3.2;1.2;0.0
100001.0;15.0;1.210750567E12;0.0;0.0;0.6;0.0
100001.0;15.0;1.210750569E12;0.0;0.0;0.0;0.0
100001.0;15.0;1.210750571E12;0.0;0.0;0.0;0.0
100001.0;15.0;1.210750573E12;0.0;0.0;0.0;0.0
100001.0;15.0;1.210750575E12;0.0;0.0;0.0;0.0
100001.0;15.0;1.210750578E12;0.0;0.0;0.0;0.0
100001.0;15.0;1.21075058E12;0.0;0.0;0.0;0.0
100001.0;15.0;1.210750582E12;0.0;0.0;0.0;0.0
100001.0;15.0;1.210750584E12;0.0;0.0;0.0;0.0
100001.0;15.0;1.210750586E12;0.0;0.0;0.0;0.0
100001.0;15.0;1.210750588E12;0.0;0.0;0.0;0.0
100001.0;15.0;1.21075059E12;0.0;0.0;0.0;0.0
100001.0;16.0;1.210750744E12;0.0;83.2;1.5;0.6
100001.0;16.0;1.210750746E12;0.2;166.4;3.4;2.4
100001.0;16.0;1.210750748E12;0.7;249.6;5.6;4.76
100001.0;16.0;1.21075075E12;1.5;329.6;7.6;5.24
100001.0;16.0;1.210750752E12;3.1;467.2;9.3;5.4
100001.0;16.0;1.210750754E12;4.9;614.4;10.9;6.6
100001.0;16.0;1.210750756E12;7.2;803.2;12.6;7.44
100001.0;16.0;1.210750758E12;9.8;1004.8;14.0;7.760000000000001
100001.0;16.0;1.21075076E12;12.2;1196.8;15.7;9.200000000000001
100001.0;16.0;1.210750762E12;14.7;1401.6;17.6;10.960000000000003
100001.0;16.0;1.210750765E12;18.0;1580.8;18.9;10.360000000000003
100001.0;16.0;1.210750767E12;21.2;1728.0;19.4;8.76
100001.0;16.0;1.210750769E12;24.1;1814.4;19.3;6.4
100001.0;16.0;1.210750771E12;26.5;1900.8;19.6;5.92
100001.0;16.0;1.210750773E12;27.3;1884.8;19.2;5.76
100001.0;16.0;1.210750775E12;27.6;1846.4;18.9;4.880000000000001
100001.0;16.0;1.210750777E12;27.5;1772.8;18.5;4.040000000000001
100001.0;16.0;1.210750779E12;26.9;1660.8;18.5;3.8800000000000003
100001.0;16.0;1.210750781E12;26.0;1580.8;18.2;2.5200000000000005
100001.0;16.0;1.210750783E12;24.2;1468.8;18.5;2.16
100001.0;16.0;1.210750786E12;22.1;1296.0;17.4;2.2800000000000002
100001.0;16.0;1.210750788E12;19.8;1190.4;16.4;2.08
100001.0;16.0;1.21075079E12;17.3;1116.8;16.5;2.96
100001.0;16.0;1.210750792E12;15.3;1056.0;16.6;6.480000000000001
100001.0;16.0;1.210750794E12;15.0;1091.2;17.7;6.960000000000001
100001.0;16.0;1.210750796E12;15.3;1113.6;17.8;7.5600000000000005
100001.0;16.0;1.210750798E12;15.7;1139.2;18.0;8.200000000000001
100001.0;16.0;1.2107508E12;16.6;1200.0;18.2;8.88
100001.0;16.0;1.210750802E12;18.3;1254.4;18.5;9.56
100001.0;16.0;1.210750804E12;20.8;1324.8;18.3;8.16
100001.0;16.0;1.210750805E12;22.7;1395.2;18.9;8.24
100001.0;16.0;1.210750807E12;24.6;1420.8;19.6;8.440000000000001
100001.0;16.0;1.210750809E12;26.6;1472.0;19.7;7.56
100001.0;16.0;1.210750811E12;28.1;1504.0;18.6;4.04
100001.0;16.0;1.210750813E12;28.5;1472.0;17.6;3.56
100001.0;16.0;1.210750815E12;28.0;1436.8;17.6;2.8
100001.0;16.0;1.210750817E12;26.8;1372.8;17.5;2.56
100001.0;16.0;1.210750819E12;24.8;1302.4;17.3;2.16
100001.0;16.0;1.210750821E12;21.8;1216.0;17.0;1.8399999999999999
100001.0;16.0;1.210750823E12;18.6;1129.6;16.4;2.28
100001.0;16.0;1.210750826E12;15.5;1046.4;15.5;2.5199999999999996
100001.0;16.0;1.210750828E12;12.5;972.8;14.8;2.7600000000000002
100001.0;16.0;1.21075083E12;9.6;905.6;13.9;3.2
100001.0;16.0;1.210750832E12;6.9;844.8;14.0;3.6399999999999997
100001.0;16.0;1.210750834E12;4.4;800.0;14.0;4.08
100001.0;16.0;1.210750836E12;2.5;764.8;14.9;5.319999999999999
100001.0;16.0;1.210750838E12;2.2;886.4;15.8;4.92
100001.0;16.0;1.21075084E12;3.0;947.2;16.0;5.52
100001.0;16.0;1.210750842E12;4.8;1030.4;16.1;5.76
100001.0;16.0;1.210750844E12;7.0;1129.6;16.9;6.4799999999999995
100001.0;16.0;1.210750847E12;9.4;1219.2;17.9;6.959999999999999
100001.0;16.0;1.210750849E12;11.9;1273.6;18.3;7.5600000000000005
100001.0;16.0;1.210750851E12;14.8;1347.2;18.7;8.48
100001.0;16.0;1.210750853E12;18.0;1440.0;19.2;9.52
100001.0;16.0;1.210750855E12;21.5;1542.4;19.3;9.52
100001.0;16.0;1.210750857E12;25.0;1664.0;18.4;8.68
100001.0;16.0;1.210750859E12;27.3;1638.4;18.4;8.68
100001.0;16.0;1.210750861E12;28.6;1648.0;19.1;7.640000000000001
100001.0;16.0;1.210750863E12;28.9;1596.8;18.9;7.119999999999999
100001.0;16.0;1.210750865E12;28.1;1497.6;18.1;6.4
100001.0;16.0;1.210750866E12;26.6;1408.0;17.9;7.159999999999999
100001.0;16.0;1.210750868E12;25.2;1366.4;17.7;7.5200000000000005
100001.0;16.0;1.21075087E12;23.6;1315.2;18.3;8.6
100001.0;16.0;1.210750872E12;22.2;1292.8;18.0;8.239999999999998
100001.0;16.0;1.210750874E12;20.7;1260.8;18.7;8.36
100001.0;16.0;1.210750876E12;19.2;1241.6;18.7;7.799999999999999
100001.0;16.0;1.210750878E12;17.5;1187.2;17.7;7.879999999999998
100001.0;16.0;1.21075088E12;15.5;1120.0;16.8;8.52
100001.0;16.0;1.210750883E12;14.2;1088.0;16.9;8.8
100001.0;16.0;1.210750885E12;13.9;1107.2;16.9;9.48
100001.0;16.0;1.210750887E12;14.3;1136.0;16.0;7.88
100001.0;16.0;1.210750889E12;14.3;1132.8;15.9;7.079999999999998
100001.0;16.0;1.210750891E12;14.2;1139.2;15.2;6.199999999999999
100001.0;16.0;1.210750893E12;14.1;1132.8;15.0;5.6000000000000005
100001.0;16.0;1.210750895E12;14.0;1136.0;14.4;6.360000000000001
100001.0;16.0;1.210750898E12;14.2;1152.0;14.7;7.92
100001.0;16.0;1.2107509E12;15.1;1248.0;15.3;9.52
100001.0;16.0;1.210750902E12;16.9;1315.2;16.1;11.0
100001.0;16.0;1.210750904E12;19.0;1398.4;16.3;11.76
100001.0;16.0;1.210750906E12;21.3;1481.6;16.5;11.84
100001.0;16.0;1.210750908E12;23.5;1558.4;16.6;12.24
100001.0;16.0;1.21075091E12;25.9;1654.4;16.6;13.0
100001.0;16.0;1.210750913E12;28.2;1728.0;17.1;11.44
100001.0;16.0;1.210750915E12;29.9;1760.0;18.0;10.919999999999998
100001.0;16.0;1.210750917E12;30.2;1712.0;17.8;9.999999999999998
100001.0;16.0;1.210750919E12;29.5;1619.2;17.4;8.68
100001.0;16.0;1.210750921E12;27.7;1481.6;16.9;8.8
100001.0;16.0;1.210750923E12;25.7;1417.6;17.2;8.959999999999999
100001.0;16.0;1.210750925E12;24.5;1408.0;17.3;9.319999999999999
100001.0;16.0;1.210750927E12;23.2;1408.0;17.7;10.04
100001.0;16.0;1.210750928E12;22.6;1385.6;18.5;11.919999999999998
100001.0;16.0;1.21075093E12;22.6;1388.8;18.8;10.559999999999999
100001.0;16.0;1.210750932E12;22.8;1395.2;18.8;10.559999999999999
100001.0;16.0;1.210750934E12;22.8;1398.4;18.8;10.559999999999999
100001.0;16.0;1.210750936E12;23.7;1446.4;19.6;10.16
100001.0;16.0;1.210750938E12;23.9;1446.4;19.7;10.239999999999998
100001.0;16.0;1.21075094E12;24.4;1433.6;20.5;9.239999999999998
100001.0;16.0;1.210750942E12;24.6;1436.8;19.6;8.319999999999999
100001.0;16.0;1.210750944E12;24.0;1392.0;19.8;8.44
100001.0;16.0;1.210750946E12;24.1;1398.4;19.5;8.280000000000001
100001.0;16.0;1.210750948E12;23.7;1436.8;19.6;5.92
100001.0;16.0;1.21075095E12;23.3;1414.4;19.5;7.6
100001.0;16.0;1.210750952E12;22.9;1401.6;18.9;8.6
100001.0;16.0;1.210750954E12;23.2;1420.8;18.2;9.84
100001.0;16.0;1.210750956E12;23.9;1465.6;17.5;10.8
100001.0;16.0;1.210750959E12;26.3;1587.2;18.3;10.760000000000002
100001.0;16.0;1.210750961E12;29.0;1728.0;17.8;9.959999999999999
100001.0;16.0;1.210750963E12;31.8;1840.0;18.5;8.6
100001.0;16.0;1.210750965E12;34.0;1904.0;18.9;6.92
100001.0;16.0;1.210750967E12;34.4;1852.8;18.5;5.16
100001.0;16.0;1.210750969E12;34.3;1776.0;17.6;5.16
100001.0;16.0;1.210750971E12;33.3;1721.6;17.3;3.6
100001.0;16.0;1.210750973E12;31.4;1622.4;17.1;3.04
100001.0;16.0;1.210750975E12;28.5;1507.2;16.9;2.2399999999999998
100001.0;16.0;1.210750977E12;24.7;1388.8;16.8;1.7200000000000002
100001.0;16.0;1.210750979E12;20.6;1260.8;16.0;1.8800000000000001
100001.0;16.0;1.210750981E12;16.6;1136.0;15.7;2.3200000000000003
100001.0;16.0;1.210750983E12;12.8;1014.4;14.8;2.7600000000000002
100001.0;16.0;1.210750985E12;9.3;918.4;13.9;3.2
100001.0;16.0;1.210750987E12;6.7;864.0;14.0;3.6399999999999997
100001.0;16.0;1.210750988E12;4.3;822.4;14.0;4.08
100001.0;16.0;1.21075099E12;2.2;793.6;14.0;4.3999999999999995
100001.0;16.0;1.210750992E12;0.8;796.8;14.0;4.359999999999999
100001.0;16.0;1.210750994E12;0.0;796.8;14.0;4.359999999999999
100001.0;16.0;1.210750996E12;0.0;796.8;14.0;4.359999999999999
100001.0;16.0;1.210750998E12;0.0;796.8;14.0;4.359999999999999
100001.0;16.0;1.210751E12;0.0;796.8;14.0;4.359999999999999
100001.0;16.0;1.210751002E12;0.0;796.8;14.0;4.359999999999999
100001.0;16.0;1.210751005E12;0.0;800.0;14.0;4.359999999999999
100001.0;16.0;1.210751007E12;0.0;800.0;14.0;4.359999999999999
100001.0;16.0;1.210751009E12;0.0;812.8;15.1;5.039999999999999
100001.0;16.0;1.210751011E12;0.0;812.8;15.1;5.6
100001.0;16.0;1.210751013E12;0.0;809.6;15.1;5.92
100001.0;16.0;1.210751015E12;0.4;806.4;15.2;6.4
100001.0;16.0;1.210751017E12;1.2;886.4;15.5;5.960000000000001
100001.0;16.0;1.21075102E12;2.6;931.2;16.7;9.040000000000001
100001.0;16.0;1.210751022E12;4.8;1020.8;17.6;8.6
100001.0;16.0;1.210751024E12;6.7;1094.4;17.7;8.600000000000001
100001.0;16.0;1.210751026E12;8.5;1158.4;17.7;8.280000000000001
100001.0;16.0;1.210751028E12;10.2;1219.2;17.8;8.64
100001.0;16.0;1.21075103E12;12.1;1273.6;17.1;7.840000000000001
100001.0;16.0;1.210751032E12;14.0;1344.0;17.1;7.280000000000001
100001.0;16.0;1.210751035E12;15.7;1404.8;17.1;6.5600000000000005
100001.0;16.0;1.210751037E12;16.7;1436.8;16.9;5.720000000000001
100001.0;16.0;1.210751039E12;17.0;1350.4;16.6;6.12
100001.0;16.0;1.210751041E12;15.7;1302.4;15.4;3.0000000000000004
100001.0;16.0;1.210751043E12;13.5;1136.0;13.7;3.0000000000000004
100001.0;16.0;1.210751045E12;11.6;982.4;12.8;2.5599999999999996
100001.0;16.0;1.210751047E12;9.8;838.4;11.4;2.44
100001.0;17.0;1.210751324E12;8.1;774.4;11.4;2.52
100001.0;17.0;1.210751328E12;6.7;710.4;11.0;3.4
100001.0;17.0;1.210751332E12;5.5;649.6;11.0;4.279999999999999
100001.0;17.0;1.210751336E12;4.8;592.0;11.1;5.04
100001.0;17.0;1.21075134E12;4.4;566.4;11.2;5.92
100001.0;17.0;1.210751344E12;4.4;579.2;11.3;6.68
100001.0;17.0;1.210751349E12;5.5;604.8;11.4;7.2
100001.0;17.0;1.210751353E12;6.9;720.0;12.3;8.120000000000001
100001.0;17.0;1.210751357E12;8.6;851.2;13.1;8.360000000000001
100001.0;17.0;1.210751361E12;10.2;982.4;14.5;9.16
100001.0;17.0;1.210751365E12;11.9;1046.4;14.5;8.88
100001.0;17.0;1.210751369E12;13.2;1110.4;14.5;8.400000000000002
100001.0;17.0;1.210751374E12;14.4;1171.2;14.5;7.4
100001.0;17.0;1.210751378E12;15.1;1225.6;14.4;6.88
100001.0;17.0;1.210751382E12;15.6;1260.8;14.4;5.92
100001.0;17.0;1.210751386E12;15.7;1267.2;14.3;5.0
100001.0;17.0;1.21075139E12;15.2;1244.8;14.2;4.48
100001.0;17.0;1.210751394E12;13.8;1206.4;14.1;3.9599999999999995
100001.0;17.0;1.210751399E12;12.1;1155.2;14.1;4.159999999999999
100001.0;17.0;1.210751403E12;10.5;1104.0;14.1;3.7999999999999994
100001.0;17.0;1.210751407E12;8.8;1040.0;14.0;3.6399999999999997
100001.0;17.0;1.210751411E12;7.0;972.8;14.0;3.3599999999999994
100001.0;17.0;1.210751415E12;5.1;902.4;14.0;3.4799999999999995
100001.0;17.0;1.210751419E12;3.4;844.8;14.0;3.6799999999999997
100001.0;17.0;1.210751424E12;1.9;806.4;14.0;4.119999999999999
100001.0;17.0;1.210751428E12;0.7;793.6;14.0;4.319999999999999
100001.0;17.0;1.210751432E12;0.0;790.4;14.0;4.359999999999999
100001.0;17.0;1.210751436E12;0.0;790.4;14.0;4.3999999999999995
100001.0;17.0;1.21075144E12;0.0;787.2;14.0;4.3999999999999995
100001.0;17.0;1.210751444E12;0.0;787.2;14.0;4.3999999999999995
100001.0;17.0;1.210751445E12;1.5;832.0;14.0;4.72
100001.0;17.0;1.210751447E12;3.2;886.4;14.0;4.6
100001.0;17.0;1.210751449E12;4.8;934.4;14.0;4.48
100001.0;17.0;1.210751451E12;6.4;988.8;14.1;4.760000000000001
100001.0;17.0;1.210751453E12;8.0;1033.6;14.1;4.320000000000001
100001.0;17.0;1.210751455E12;9.2;1040.0;14.2;4.5200000000000005
100001.0;17.0;1.210751457E12;9.7;1043.2;14.2;4.52
100001.0;17.0;1.210751459E12;10.4;1075.2;14.1;4.119999999999999
100001.0;17.0;1.210751461E12;11.0;1091.2;14.8;5.159999999999999
100001.0;17.0;1.210751463E12;12.0;1091.2;15.1;6.08
100001.0;17.0;1.210751465E12;12.0;1100.8;15.8;7.3199999999999985
100001.0;17.0;1.210751467E12;12.4;1136.0;16.5;7.720000000000001
100001.0;17.0;1.210751469E12;12.8;1164.8;17.4;7.400000000000001
100001.0;17.0;1.210751471E12;12.9;1161.6;17.3;7.32
100001.0;17.0;1.210751473E12;13.1;1190.4;18.5;10.24
100001.0;17.0;1.210751476E12;14.3;1232.0;19.5;12.960000000000003
100001.0;17.0;1.210751478E12;16.8;1312.0;19.7;13.879999999999999
100001.0;17.0;1.21075148E12;19.1;1353.6;20.7;13.84
100001.0;17.0;1.210751482E12;20.6;1360.0;19.9;12.68
100001.0;17.0;1.210751484E12;21.2;1366.4;20.3;12.16
100001.0;17.0;1.210751486E12;21.6;1340.8;20.5;10.92
100001.0;17.0;1.210751488E12;21.9;1299.2;19.8;10.2
100001.0;17.0;1.21075149E12;22.1;1251.2;18.9;10.440000000000001
100001.0;17.0;1.210751492E12;22.0;1206.4;18.9;11.6
100001.0;17.0;1.210751494E12;22.0;1152.0;18.7;12.040000000000001
100001.0;17.0;1.210751496E12;22.0;1158.4;18.2;10.720000000000002
100001.0;17.0;1.210751498E12;21.6;1136.0;18.1;10.0
100001.0;17.0;1.2107515E12;21.2;1113.6;17.2;10.08
100001.0;17.0;1.210751502E12;21.5;1139.2;17.3;9.760000000000002
100001.0;17.0;1.210751504E12;22.2;1171.2;17.0;10.120000000000001
100001.0;17.0;1.210751505E12;22.8;1200.0;16.4;9.84
100001.0;17.0;1.210751507E12;23.0;1203.2;16.4;9.84
100001.0;17.0;1.210751509E12;23.2;1216.0;16.4;9.6
